localidad,YEAR,latitud,longitud,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,ONI,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,WD10M,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,BIMESTRE
LOS MARTIRES,2020.0,4.60055,-74.07481,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
LOS MARTIRES,2020.0,4.60055,-74.07481,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
LOS MARTIRES,2020.0,4.60055,-74.07481,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
LOS MARTIRES,2020.0,4.60055,-74.07481,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
PUENTE ARANDA,2020.0,4.63111,-74.11198,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
RAFAEL URIBE URIBE,2020.0,4.59028,-74.08473,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
SAN CRISTOBAL,2020.0,4.58843,-74.0708,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
SANTA FE,2020.0,4.60947,-74.08135,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
SANTA FE,2020.0,4.60947,-74.08135,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
SANTA FE,2020.0,4.60947,-74.08135,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
SANTA FE,2020.0,4.60947,-74.08135,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
SANTA FE,2020.0,4.60947,-74.08135,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
SANTA FE,2020.0,4.60947,-74.08135,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
SUBA,2020.0,4.7594,-74.09035,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.685,0.64,0.65,0.49,2.925,85.65,84.565,13.295,75.78999999999999,20.72,15.495000000000001,18.105,30.240000000000002,12.315,10.805,35.32,21.11,55.7,54.050000000000004,1.915,4.755,0.20500000000000002,2.2750000000000004,1.19,3.395,0.14,1.79,1.0
SUBA,2020.0,4.7594,-74.09035,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.67,0.63,0.655,0.29500000000000004,3.7600000000000002,114.275,84.605,14.219999999999999,79.75999999999999,20.810000000000002,16.61,18.71,28.75,14.075,9.295,37.355000000000004,21.235,25.05,16.9,1.505,4.525,0.05500000000000001,2.1799999999999997,0.94,3.215,0.03,1.69,2.0
SUBA,2020.0,4.7594,-74.09035,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.685,0.6599999999999999,0.675,-0.19,6.8999999999999995,208.69,84.625,13.675,75.94,21.0,16.0,18.5,28.119999999999997,14.45,10.05,35.495000000000005,21.2,115.5,117.15,1.385,3.9299999999999997,0.049999999999999996,2.165,0.8500000000000001,2.79,0.025,1.575,3.0
SUBA,2020.0,4.7594,-74.09035,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.715,0.6799999999999999,0.6950000000000001,-0.49,5.05,156.545,84.59,13.2,76.17500000000001,20.355,15.42,17.89,27.744999999999997,13.185,10.265,35.88,20.509999999999998,130.7,134.8,1.42,3.95,0.02,1.995,0.865,2.7800000000000002,0.03,1.5,4.0
SUBA,2020.0,4.7594,-74.09035,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.685,0.64,0.64,-1.03,2.85,86.455,84.53999999999999,12.875,72.31,20.965,15.024999999999999,18.0,29.295,14.155,10.81,36.635000000000005,21.345,122.25,132.95,1.51,3.865,0.07500000000000001,2.065,0.94,2.795,0.05,1.5899999999999999,5.0
SUBA,2020.0,4.7594,-74.09035,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.615,0.5800000000000001,0.575,-1.23,2.165,66.44500000000001,84.5,13.149999999999999,75.49,20.505,15.43,17.965,28.935000000000002,14.725,9.085,34.120000000000005,20.945,186.89999999999998,179.04999999999998,1.395,4.295,0.08,2.045,0.87,3.07,0.035,1.6,6.0
SUMAPAZ,2020.0,4.2,-74.2,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.72,0.7,0.715,0.49,2.275,66.66499999999999,80.1,12.355,81.31,17.255,13.625,15.44,24.14,8.635,9.565000000000001,35.32,17.6,86.69999999999999,87.85,2.625,8.24,0.10500000000000001,2.605,1.69,5.81,0.07,2.215,1.0
SUMAPAZ,2020.0,4.2,-74.2,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.69,0.6799999999999999,0.71,0.29500000000000004,4.705,143.065,80.13,12.899999999999999,82.61,17.685,14.355,16.020000000000003,24.494999999999997,11.225000000000001,8.465,37.355000000000004,18.090000000000003,96.6,97.85,1.9900000000000002,5.74,0.16499999999999998,2.3049999999999997,1.29,4.165,0.09,1.92,2.0
SUMAPAZ,2020.0,4.2,-74.2,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.76,0.755,0.765,-0.19,7.5,227.79000000000002,80.17,12.485,83.93,16.855,13.85,15.355,22.97,11.125,8.34,35.495000000000005,17.175,114.55000000000001,115.25,2.975,7.07,0.265,2.835,1.955,5.01,0.16,2.335,3.0
SUMAPAZ,2020.0,4.2,-74.2,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.785,0.775,0.775,-0.49,5.51,170.675,80.12,11.815000000000001,82.81,16.225,13.01,14.620000000000001,22.5,10.215,8.715,35.88,16.46,119.75,120.69999999999999,2.83,7.055,0.365,2.9,1.8599999999999999,4.994999999999999,0.2,2.39,4.0
SUMAPAZ,2020.0,4.2,-74.2,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.72,0.7050000000000001,0.715,-1.03,3.2350000000000003,98.16499999999999,80.09,11.620000000000001,78.83500000000001,16.815,12.73,14.774999999999999,24.479999999999997,10.325,9.605,36.635000000000005,17.195,117.55,119.5,2.61,6.725,0.1,2.765,1.705,4.785,0.045,2.26,5.0
SUMAPAZ,2020.0,4.2,-74.2,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.675,0.665,0.685,-1.23,4.195,128.10999999999999,80.02000000000001,12.555,81.74,17.415,13.95,15.68,23.72,11.585,7.680000000000001,34.120000000000005,17.695,81.15,83.1,1.345,3.76,0.015,1.82,0.845,2.675,0.025,1.4449999999999998,6.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
TEUSAQUILLO,2020.0,4.65942,-74.09919,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
TUNJUELITO,2020.0,4.59069,-74.09628,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.7050000000000001,0.64,0.655,0.49,2.665,77.94999999999999,82.33500000000001,12.86,78.225,19.060000000000002,14.615,16.835,27.045,9.945,10.46,35.32,19.240000000000002,78.2,78.8,2.2750000000000004,6.65,0.20500000000000002,2.31,1.4300000000000002,4.734999999999999,0.15000000000000002,1.945,1.0
TUNJUELITO,2020.0,4.59069,-74.09628,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.68,0.63,0.655,0.29500000000000004,4.3100000000000005,131.06,82.37,13.595,80.1,19.53,15.530000000000001,17.535,26.7,12.655,9.2,37.355000000000004,19.835,78.15,78.25,1.5499999999999998,4.875,0.12000000000000001,2.2,0.97,3.565,0.060000000000000005,1.72,2.0
TUNJUELITO,2020.0,4.59069,-74.09628,32.215,7.845000000000001,8.809999999999999,7.015000000000001,16.035,1.23,0.04,2.3449999999999998,0.165,87.065,11.535,25.165,0.715,0.6799999999999999,0.69,-0.19,7.48,226.71,82.4,13.07,78.96000000000001,19.09,14.925,17.005000000000003,25.645,12.385,9.645,35.495000000000005,19.189999999999998,115.55000000000001,117.05,1.915,5.41,0.07,2.24,1.19,3.83,0.045,1.775,3.0
TUNJUELITO,2020.0,4.59069,-74.09628,31.980000000000004,7.904999999999999,8.34,8.41,16.46,1.18,0.04,2.245,0.15500000000000003,85.515,11.54,25.355,0.735,0.69,0.6950000000000001,-0.49,5.265000000000001,163.275,82.36,12.469999999999999,78.045,18.54,14.195,16.365,25.310000000000002,11.465,9.995000000000001,35.88,18.61,124.44999999999999,126.5,1.795,4.765000000000001,0.125,2.13,1.125,3.45,0.060000000000000005,1.6949999999999998,4.0
TUNJUELITO,2020.0,4.59069,-74.09628,32.195,8.535,8.64,10.565000000000001,18.02,1.2149999999999999,0.04,2.34,0.155,83.27,12.065000000000001,26.560000000000002,0.6799999999999999,0.625,0.635,-1.03,2.9699999999999998,90.0,82.315,12.155000000000001,74.2,19.060000000000002,13.79,16.424999999999997,26.665,11.83,10.725,36.635000000000005,19.314999999999998,120.2,124.65,1.92,4.65,0.05,2.105,1.2,3.375,0.03,1.7349999999999999,5.0
TUNJUELITO,2020.0,4.59069,-74.09628,32.144999999999996,7.955,8.265,10.41,16.82,1.165,0.035,2.205,0.16,82.25,11.170000000000002,24.630000000000003,0.61,0.565,0.59,-1.23,3.0250000000000004,92.55,82.27000000000001,12.805,78.16,18.965,14.635,16.8,25.845,12.91,8.495,34.120000000000005,19.16,35.449999999999996,205.4,1.35,4.5600000000000005,0.05,2.01,0.8400000000000001,3.325,0.035,1.57,6.0
USAQUEN,2020.0,4.73197,-74.05163,31.615000000000002,8.98,7.795,14.524999999999999,19.135,1.29,0.04,2.515,0.15,62.185,11.510000000000002,25.34,0.775,0.765,0.76,0.49,2.0149999999999997,59.16,79.58500000000001,11.865,83.595,16.04,12.865,14.455,22.47,8.82,8.605,35.32,16.32,89.65,94.8,2.31,6.404999999999999,0.14,3.0700000000000003,1.395,4.175000000000001,0.065,2.085,1.0
USAQUEN,2020.0,4.73197,-74.05163,32.68,7.835,8.495000000000001,7.705,16.66,1.095,0.035,2.145,0.13,80.045,11.285,25.11,0.7949999999999999,0.7849999999999999,0.79,0.29500000000000004,6.105,185.405,79.6,12.42,85.5,16.37,13.594999999999999,14.985,22.740000000000002,10.41,7.87,37.355000000000004,16.72,98.6,102.0,1.9649999999999999,5.645,0.11,3.2249999999999996,1.18,3.705,0.07,2.185,2.0
