modelo,tipo,localidad,año,BIMESTRE,id_registro_v11,valor_real,prediccion,error,error_absoluto,regla_utilizada
Baseline - estacional ingenuo 2023,baseline,PUENTE ARANDA,2024,4,523,14.37681244153414,15.96159084907365,-1.5847784075395097,1.5847784075395097,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,RAFAEL URIBE URIBE,2024,4,524,10.20627413127413,11.00388019459586,-0.7976060633217301,0.7976060633217301,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SAN CRISTOBAL,2024,4,525,10.02104904936178,10.75269926775803,-0.7316502183962506,0.7316502183962506,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SANTA FE,2024,4,526,10.32593501081395,11.39934140987072,-1.0734063990567702,1.0734063990567702,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SUBA,2024,4,527,9.056744624659656,10.07288645903221,-1.0161418343725543,1.0161418343725543,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TEUSAQUILLO,2024,4,528,9.62754204145483,10.41867503960172,-0.7911329981468889,0.7911329981468889,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TUNJUELITO,2024,4,529,12.61263666412408,14.12656731192257,-1.5139306477984888,1.5139306477984888,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USAQUEN,2024,4,530,9.978706683631465,10.52354937967924,-0.544842696047775,0.544842696047775,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USME,2024,4,531,9.576611452188041,10.14646404354885,-0.5698525913608083,0.5698525913608083,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,ANTONIO NARINO,2024,5,532,8.814745075318656,11.13608101567445,-2.3213359403557927,2.3213359403557927,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,BARRIOS UNIDOS,2024,5,533,9.724489795918368,11.49360545471298,-1.7691156587946129,1.7691156587946129,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,BOSA,2024,5,534,8.627833355159396,9.491519440763396,-0.8636860856039998,0.8636860856039998,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,CHAPINERO,2024,5,535,10.01584302325581,11.46628325532544,-1.4504402320696297,1.4504402320696297,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,CIUDAD BOLIVAR,2024,5,536,9.012294659957576,10.95362032902642,-1.9413256690688439,1.9413256690688439,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,ENGATIVA,2024,5,537,8.938284004793475,9.980215599239061,-1.041931594445586,1.041931594445586,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,FONTIBON,2024,5,538,11.56480952272086,12.88904797967845,-1.3242384569575893,1.3242384569575893,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,KENNEDY,2024,5,539,9.386469851469174,10.34816171683365,-0.9616918653644753,0.9616918653644753,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,LA CANDELARIA,2024,5,540,11.60934782608696,18.1728978656353,-6.563550039548339,6.563550039548339,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,LOS MARTIRES,2024,5,541,8.99699170686758,11.74312275914586,-2.7461310522782796,2.7461310522782796,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,PUENTE ARANDA,2024,5,542,13.67249361430396,16.07896084837745,-2.4064672340734887,2.4064672340734887,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,RAFAEL URIBE URIBE,2024,5,543,9.643767754451604,11.18745317913662,-1.543685424685016,1.543685424685016,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SAN CRISTOBAL,2024,5,544,8.892466507714184,10.93105134474328,-2.038584837029095,2.038584837029095,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SANTA FE,2024,5,545,10.02996874425446,11.28117653344732,-1.2512077891928612,1.2512077891928612,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SUBA,2024,5,546,8.851618714825337,10.03291814946619,-1.1812994346408523,1.1812994346408523,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TEUSAQUILLO,2024,5,547,9.343738672169088,10.58629477459161,-1.2425561024225207,1.2425561024225207,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TUNJUELITO,2024,5,548,11.54791746483498,14.15792946092311,-2.610011996088131,2.610011996088131,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USAQUEN,2024,5,549,9.230260446354189,10.76735891144323,-1.5370984650890414,1.5370984650890414,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USME,2024,5,550,9.110767020970986,10.16387636831938,-1.0531093473483946,1.0531093473483946,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,ANTONIO NARINO,2024,6,551,9.81149379544879,10.93901078467832,-1.1275169892295303,1.1275169892295303,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,BARRIOS UNIDOS,2024,6,552,10.20066992022187,11.43055504603984,-1.2298851258179706,1.2298851258179706,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,BOSA,2024,6,553,8.99725166974563,9.826832018686964,-0.8295803489413345,0.8295803489413345,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,CHAPINERO,2024,6,554,10.61109833409995,11.62868388260204,-1.0175855485020904,1.0175855485020904,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,CIUDAD BOLIVAR,2024,6,555,10.14348267640046,10.80900925562847,-0.6655265792280094,0.6655265792280094,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,ENGATIVA,2024,6,556,9.235609584001997,10.22233863750464,-0.9867290535026427,0.9867290535026427,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,FONTIBON,2024,6,557,12.0820048419514,12.76184921318406,-0.6798443712326598,0.6798443712326598,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,KENNEDY,2024,6,558,9.600109695033964,10.32953066286809,-0.729420967834125,0.729420967834125,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,LA CANDELARIA,2024,6,559,15.82900522121462,19.80398052691867,-3.974975305704051,3.974975305704051,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,LOS MARTIRES,2024,6,560,10.10764465259663,11.47327591666139,-1.3656312640647599,1.3656312640647599,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,PUENTE ARANDA,2024,6,561,14.13906198100046,15.92770357368147,-1.7886415926810102,1.7886415926810102,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,RAFAEL URIBE URIBE,2024,6,562,10.04483560278977,11.19946681289449,-1.1546312101047214,1.1546312101047214,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SAN CRISTOBAL,2024,6,563,9.908718036725588,10.78657764876633,-0.8778596120407425,0.8778596120407425,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SANTA FE,2024,6,564,10.44112962189263,11.48887149830221,-1.0477418764095798,1.0477418764095798,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,SUBA,2024,6,565,9.272173625384362,10.10813259418236,-0.835958968797998,0.835958968797998,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TEUSAQUILLO,2024,6,566,9.808223551785888,10.66302219091229,-0.8547986391264022,0.8547986391264022,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,TUNJUELITO,2024,6,567,12.70214453744734,13.75391763347446,-1.0517730960271194,1.0517730960271194,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USAQUEN,2024,6,568,9.56027872124374,10.48171086855034,-0.9214321473066001,0.9214321473066001,mismo_bimestre_2023
Baseline - estacional ingenuo 2023,baseline,USME,2024,6,569,9.373461318051575,10.16788260257969,-0.7944212845281147,0.7944212845281147,mismo_bimestre_2023
